ID,Age,BusinessTravel,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,JobInvolvementPerPercentSalaryHike,JobInvolvementSatisfaction,MaritalStatus_MarriedOverTime,MaritalStatus_MarriedBusinessTravel,AverageWorkYearsPerCompany
10,-1.4390476066913525,0.5,1.5345755744412934,0.0,1.0,0.0,0.0,0.6666666666666667,-0.6710719331057998,0,-1.1677821782207451,0,0.6666666666666667,0.3333333333333333,-1.3068053630814276,0.3333333333333333,0.6666666666666667,-0.9664893043105794,-1.1633644345152474,-0.6721455968365369,-1.1466139124039854,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.7003676928221715,1.5653497274874153,0.7333333333333334,0,0.8073998712940762,0.5
11,-0.22130678279000526,0.5,0.06990474417194607,0.75,0.0,0.6666666666666667,0.25,0.6666666666666667,0.12609774984925398,1,0.21079734103533923,0,0.6666666666666667,0.0,-0.15620298897024543,0.6666666666666666,0.6666666666666667,-0.32342973392398494,-0.61033899027723,-0.6721455968365369,-0.03437819490452876,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.4278214290131561,-0.27577486550677743,0.2,0,-0.7757371312433281,2.5
12,-0.7748253391087995,0.5,-0.7844865734851733,0.5,1.0,0.6666666666666667,0.0,0.0,0.9232674328043078,1,-1.1677821782207451,0,0.6666666666666667,0.0,-0.41189240543939704,0.8333333333333333,0.6666666666666667,-0.32342973392398494,-0.61033899027723,-0.6721455968365369,-0.03437819490452876,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.4278214290131561,-0.8172820987403634,0.022222222222222213,0,-0.7757371312433281,1.3333333333333333
13,1.8820637312214128,0.5,-0.17420706087294516,0.75,0.6666666666666667,0.6666666666666667,0.25,0.6666666666666667,1.7204371157593616,0,-1.1677821782207451,0,0.6666666666666667,0.0,0.9943993851409367,0.5,0.6666666666666667,-0.9664893043105794,-1.1633644345152474,-0.6721455968365369,-1.1466139124039854,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1.4278214290131561,-0.8172820987403634,0.2,0,-0.7757371312433281,2.375
14,-0.3320104940537641,0.5,-1.0285983785300645,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,0.9232674328043078,0,0.4865132448865561,0,0.0,0.3333333333333333,-0.5397371136739728,0.3333333333333333,0.3333333333333333,-0.32342973392398494,-0.057313546039212654,-0.6721455968365369,-0.5904960536542571,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.7003676928221715,0.7530888776370361,0.2,0,0.8073998712940762,1.1666666666666667
15,1.107137752375101,0.5,-0.9065424760076188,0.75,1.0,0.3333333333333333,0.0,1.0,-0.6710719331057998,1,0.762229148737773,0,0.0,0.0,-1.051115946612276,0.5,0.3333333333333333,-0.6449595191172822,-0.61033899027723,-0.3702427154481373,-0.5904960536542571,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.4278214290131561,0.915541047607112,0.4666666666666667,0,-0.7757371312433281,1.5
16,-0.11060307152624642,0.0,0.6801842567841742,0.75,1.0,0.0,0.25,1.0,-0.6710719331057998,0,2.4165245718450743,1,0.0,0.3333333333333333,0.48302055220263357,0.6666666666666666,0.3333333333333333,1.2842191920425015,2.1547882309128568,2.648786098435858,1.9120343107195203,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.7003676928221715,5.789106146709386,1.0,0,-0.7757371312433281,7.5
17,-0.22130678279000526,0.5,-1.0285983785300645,0.75,1.0,0.3333333333333333,0.0,0.6666666666666667,1.3218522742818348,0,-0.8920662743695283,0,0.3333333333333333,0.3333333333333333,-0.15620298897024543,0.3333333333333333,0.6666666666666667,0.15886494386596098,-1.1633644345152474,-0.3702427154481373,0.7997985932200637,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,-0.7003676928221715,-0.059171972213342916,0.33333333333333337,0,0.8073998712940762,1.4285714285714286
18,-0.8855290503725584,0.5,1.1684078668739566,0.5,0.6666666666666667,0.3333333333333333,0.25,0.6666666666666667,-0.6710719331057998,0,-0.34063446666709457,0,0.6666666666666667,0.6666666666666666,-0.15620298897024543,0.5,0.6666666666666667,0.48039472905925823,0.7722246203178135,-0.6721455968365369,-0.03437819490452876,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7003676928221715,0.2657323677268087,0.33333333333333337,0,-0.7757371312433281,5.0
19,2.1034711537489303,0.5,0.5581283542617285,0.75,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,2.5176067987144153,1,0.762229148737773,0,0.0,1.0,-0.5397371136739728,0.3333333333333333,0.6666666666666667,-0.32342973392398494,-0.057313546039212654,0.5354659287170613,-0.3124371242793929,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.7003676928221715,-0.059171972213342916,0.11111111111111109,1,0.8073998712940762,0.7
20,0.8857303298475832,0.5,0.06990474417194607,0.25,0.0,0.6666666666666667,0.0,1.0,0.12609774984925398,0,1.5893768602914238,1,1.0,0.6666666666666666,-0.41189240543939704,0.5,0.3333333333333333,-0.8057244117139308,-0.61033899027723,-0.6721455968365369,-0.5904960536542571,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.7003676928221715,0.2657323677268087,0.28888888888888886,0,0.8073998712940762,2.0
21,0.9964340411113419,0.5,-1.0285983785300645,0.75,1.0,0.6666666666666667,0.5,0.0,1.7204371157593616,0,0.21079734103533923,0,0.6666666666666667,0.3333333333333333,0.7387099686717852,0.5,0.6666666666666667,-0.48419462652063355,-0.61033899027723,-0.6721455968365369,-0.3124371242793929,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,-0.7003676928221715,-0.27577486550677743,0.022222222222222213,0,-0.7757371312433281,2.125
22,0.2215080622650301,0.5,0.06990474417194607,0.0,0.6666666666666667,0.6666666666666667,0.5,0.6666666666666667,1.7204371157593616,0,1.5893768602914238,1,0.6666666666666667,0.0,-0.28404769720482126,0.5,0.6666666666666667,-0.48419462652063355,-0.33382626815822136,-0.06833983405973777,-0.5904960536542571,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.4278214290131561,0.2657323677268087,0.2,0,-0.7757371312433281,1.125
23,1.660656308693895,0.5,-0.7844865734851733,0.75,0.6666666666666667,0.3333333333333333,0.75,0.0,-0.6710719331057998,0,-1.1677821782207451,0,0.0,0.0,2.912070008659574,0.5,1.0,4.338752151378825,0.49571189819880473,-0.3702427154481373,3.302328957593841,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,-0.7003676928221715,-0.22162414218341872,0.06666666666666667,0,0.8073998712940762,17.0
24,-0.5534179165812818,0.0,-1.0285983785300645,0.5,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,1.3218522742818348,0,1.3136609564402069,1,0.6666666666666667,0.0,-0.7954265301431245,0.5,0.6666666666666667,-0.6449595191172822,-1.1633644345152474,-0.6721455968365369,-0.5904960536542571,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.7003676928221715,1.2404453875472636,0.2,0,-0.7757371312433281,0.7142857142857143
25,0.9964340411113419,1.0,1.046351964351511,0.0,0.0,0.6666666666666667,0.5,0.6666666666666667,0.9232674328043078,0,-1.1677821782207451,0,1.0,0.0,2.145001759252119,0.5,0.3333333333333333,-0.8057244117139308,-0.61033899027723,-0.3702427154481373,-0.5904960536542571,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,-0.7003676928221715,-0.8172820987403634,0.2,0,2.3905368738314805,4.666666666666667
26,-0.9962327616363171,0.5,0.9242960618290653,0.25,0.6666666666666667,0.6666666666666667,0.25,0.0,-0.6710719331057998,0,-0.8920662743695283,0,1.0,0.3333333333333333,-0.15620298897024543,0.3333333333333333,0.6666666666666667,0.48039472905925823,-1.1633644345152474,-0.3702427154481373,1.0778575225949278,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.7003676928221715,-0.7089806520936461,0.022222222222222213,0,-0.7757371312433281,5.0
27,-0.8855290503725584,0.5,1.656631476963739,0.25,0.6666666666666667,1.0,0.0,0.6666666666666667,-0.6710719331057998,0,2.4165245718450743,1,0.6666666666666667,0.3333333333333333,-0.15620298897024543,0.5,0.6666666666666667,0.48039472905925823,0.7722246203178135,-0.6721455968365369,0.7997985932200637,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.7003676928221715,-0.059171972213342916,0.13333333333333336,0,0.8073998712940762,5.0
28,0.2215080622650301,0.5,1.7786873794861846,0.0,0.3333333333333333,0.3333333333333333,0.75,1.0,-1.0696567745833268,0,-1.1677821782207451,0,0.0,0.3333333333333333,1.2500888016100884,0.3333333333333333,0.3333333333333333,2.0880436550257446,1.325250064555831,2.044980335659059,0.5217396638451995,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.7003676928221715,-0.22162414218341872,0.4666666666666667,0,0.8073998712940762,21.0
29,-0.4427142053175229,0.5,-0.05215115835049954,0.5,0.0,0.6666666666666667,0.0,1.0,-1.0696567745833268,0,-0.6163503705183114,0,0.3333333333333333,0.3333333333333333,0.48302055220263357,0.8333333333333333,0.6666666666666667,1.1234542994458527,1.6017627866748396,0.5354659287170613,1.6339753813446563,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,-0.7003676928221715,-0.6006792054469291,0.28888888888888886,0,0.8073998712940762,15.0
30,0.11080435100127126,0.5,-0.7844865734851733,0.5,0.0,0.6666666666666667,0.5,0.6666666666666667,-1.0696567745833268,0,-0.8920662743695283,0,0.6666666666666667,0.6666666666666666,0.7387099686717852,1.0,0.3333333333333333,1.44498408463915,1.6017627866748396,0.8373688101054608,2.4681521694692483,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7003676928221715,-0.7089806520936461,0.2,0,-0.7757371312433281,17.0
31,-1.106936472900076,1.0,-0.540374768440282,0.25,1.0,0.6666666666666667,0.0,1.0,-1.0696567745833268,1,-0.34063446666709457,0,0.6666666666666667,0.0,-0.6675818219085486,0.5,0.3333333333333333,-0.32342973392398494,-0.057313546039212654,-0.6721455968365369,-0.5904960536542571,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1.4278214290131561,-0.4923777588002117,0.28888888888888886,0,-0.7757371312433281,6.0
32,-1.9925661630101468,1.0,-1.0285983785300645,0.0,0.6666666666666667,0.0,0.0,0.0,-1.0696567745833268,0,1.5893768602914238,1,0.0,0.0,-1.3068053630814276,0.8333333333333333,1.0,-1.127254196907228,-1.1633644345152474,-0.6721455968365369,-1.1466139124039854,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.4278214290131561,4.814393126888931,0.2,0,-0.7757371312433281,1.0
33,1.8820637312214128,0.5,0.9242960618290653,0.5,0.6666666666666667,0.6666666666666667,0.5,0.6666666666666667,2.1190219572368885,0,-1.1677821782207451,0,0.6666666666666667,0.3333333333333333,1.3779335098446641,0.3333333333333333,0.6666666666666667,0.48039472905925823,0.7722246203178135,-0.6721455968365369,1.0778575225949278,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,-0.7003676928221715,-0.8172820987403634,0.2,0,0.8073998712940762,2.4444444444444446
34,1.7713600199576538,0.5,1.656631476963739,0.75,1.0,0.6666666666666667,0.75,1.0,1.3218522742818348,0,0.762229148737773,0,0.6666666666666667,0.0,2.784225300424998,0.0,0.6666666666666667,0.8019245142525555,1.325250064555831,0.2335630473286618,1.0778575225949278,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.4278214290131561,-0.059171972213342916,0.28888888888888886,0,-0.7757371312433281,4.714285714285714
35,-0.4427142053175229,0.0,-0.17420706087294516,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,-1.0696567745833268,0,1.03794505258899,0,1.0,0.0,-1.051115946612276,0.3333333333333333,0.3333333333333333,-0.8057244117139308,-0.61033899027723,-0.06833983405973777,-0.5904960536542571,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.4278214290131561,1.0779932175771878,0.4666666666666667,0,-0.7757371312433281,3.0
36,-0.8855290503725584,0.5,-0.9065424760076188,0.5,0.0,0.3333333333333333,0.25,0.3333333333333333,-0.27248709162827295,0,1.03794505258899,0,0.3333333333333333,0.6666666666666666,-0.15620298897024543,0.3333333333333333,0.6666666666666667,-1.127254196907228,-1.1633644345152474,-0.6721455968365369,-1.1466139124039854,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.7003676928221715,1.0779932175771878,0.2,0,0.8073998712940762,3.3333333333333335
37,-0.4427142053175229,1.0,-0.7844865734851733,0.5,0.0,0.6666666666666667,0.0,0.0,-0.6710719331057998,1,-1.1677821782207451,0,0.0,0.0,-0.15620298897024543,0.5,0.6666666666666667,0.48039472905925823,1.048737342436822,2.044980335659059,0.7997985932200637,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.4278214290131561,-0.8172820987403634,0.022222222222222213,0,-0.7757371312433281,5.0
38,0.5536191960563066,0.5,2.3889668920984124,0.5,0.3333333333333333,0.6666666666666667,0.25,0.3333333333333333,-0.6710719331057998,0,-0.6163503705183114,0,1.0,0.3333333333333333,-0.15620298897024543,0.5,0.3333333333333333,0.3196298364626096,1.048737342436822,1.44117457288226,1.0778575225949278,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.7003676928221715,-0.6006792054469291,0.11111111111111109,0,0.8073998712940762,5.0
39,-0.3320104940537641,1.0,0.06990474417194607,0.75,1.0,0.3333333333333333,0.25,0.6666666666666667,-0.6710719331057998,0,-0.34063446666709457,0,0.3333333333333333,0.3333333333333333,-0.41189240543939704,0.5,0.3333333333333333,0.15886494386596098,-0.61033899027723,1.44117457288226,0.7997985932200637,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,-0.7003676928221715,0.2657323677268087,0.33333333333333337,0,2.3905368738314805,4.0
40,0.5536191960563066,0.5,-0.540374768440282,0.25,1.0,0.6666666666666667,1.0,0.6666666666666667,1.3218522742818348,0,-0.6163503705183114,0,0.3333333333333333,0.0,1.2500888016100884,0.5,1.0,-0.9664893043105794,-1.1633644345152474,-0.6721455968365369,-1.1466139124039854,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,-0.7003676928221715,-0.6006792054469291,0.2,0,0.8073998712940762,3.0
41,-1.217640184163835,0.5,-1.0285983785300645,0.5,0.6666666666666667,0.6666666666666667,0.25,0.6666666666666667,-0.6710719331057998,0,0.4865132448865561,0,0.3333333333333333,0.3333333333333333,-0.41189240543939704,0.5,0.6666666666666667,0.15886494386596098,0.7722246203178135,1.44117457288226,0.7997985932200637,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.7003676928221715,-0.16747341886006004,0.2,0,0.8073998712940762,4.0
42,1.9927674424851716,0.5,-1.0285983785300645,0.75,0.3333333333333333,1.0,0.75,1.0,-0.27248709162827295,0,-0.6163503705183114,0,1.0,0.6666666666666666,2.5285358839558465,0.6666666666666666,1.0,-0.001899948730687651,0.7722246203178135,-0.6721455968365369,-1.1466139124039854,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,-0.7003676928221715,-0.9526589070487599,0.2,0,-0.7757371312433281,10.333333333333334
43,1.4392488861663773,1.0,-1.0285983785300645,0.75,0.3333333333333333,0.6666666666666667,0.25,0.6666666666666667,1.7204371157593616,0,-0.8920662743695283,0,1.0,0.6666666666666666,0.09948642749890615,0.5,0.6666666666666667,-0.16266484132733627,-0.33382626815822136,-0.6721455968365369,-0.8685549830291213,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7003676928221715,-0.7089806520936461,0.2,0,-0.7757371312433281,1.5
44,0.0001006397375124165,0.5,-0.29626296339539077,0.75,1.0,0.6666666666666667,0.25,0.0,0.9232674328043078,1,1.8650927641426407,1,0.6666666666666667,0.3333333333333333,0.6108652604372093,0.3333333333333333,0.6666666666666667,-0.32342973392398494,-0.33382626815822136,-0.6721455968365369,-0.03437819490452876,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,-0.7003676928221715,0.37403381437352584,0.022222222222222213,1,0.8073998712940762,2.6666666666666665
45,0.8857303298475832,0.0,2.0227991845310758,0.5,0.0,0.3333333333333333,0.25,0.0,-0.6710719331057998,0,-0.06491856281587766,0,0.0,0.3333333333333333,-0.15620298897024543,0.3333333333333333,0.6666666666666667,0.48039472905925823,0.7722246203178135,0.5354659287170613,0.2436807344703354,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.7003676928221715,0.4281845376968845,0.06666666666666667,0,-0.7757371312433281,5.0
46,0.6643229073200655,1.0,0.6801842567841742,0.5,1.0,0.3333333333333333,0.25,1.0,0.12609774984925398,0,0.762229148737773,0,0.6666666666666667,0.3333333333333333,-0.5397371136739728,0.8333333333333333,0.6666666666666667,-0.8057244117139308,-0.61033899027723,-0.06833983405973777,-0.5904960536542571,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.7003676928221715,0.915541047607112,0.4666666666666667,0,2.3905368738314805,1.75
47,0.2215080622650301,0.5,-0.540374768440282,0.5,1.0,0.6666666666666667,0.25,1.0,0.12609774984925398,0,-0.34063446666709457,0,0.6666666666666667,0.3333333333333333,0.9943993851409367,1.0,1.0,-0.9664893043105794,-1.1633644345152474,-0.6721455968365369,-1.1466139124039854,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,-0.7003676928221715,-0.4923777588002117,0.28888888888888886,0,0.8073998712940762,4.75
48,0.11080435100127126,0.5,-0.9065424760076188,0.25,1.0,0.6666666666666667,0.5,0.3333333333333333,1.7204371157593616,0,0.21079734103533923,0,0.6666666666666667,0.0,-0.15620298897024543,0.3333333333333333,0.6666666666666667,-0.9664893043105794,-1.1633644345152474,-0.6721455968365369,-1.1466139124039854,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.4278214290131561,-0.27577486550677743,0.11111111111111109,0,-0.7757371312433281,1.25
49,-0.6641216278450406,0.5,-1.0285983785300645,0.75,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,-0.6710719331057998,0,0.4865132448865561,0,0.3333333333333333,0.0,-1.3068053630814276,0.6666666666666666,0.6666666666666667,-0.9664893043105794,-0.8868517123962387,-0.3702427154481373,-1.1466139124039854,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1.4278214290131561,-0.16747341886006004,0.11111111111111109,0,-0.7757371312433281,0.5
50,1.5499525974301362,0.5,-1.0285983785300645,0.5,0.6666666666666667,0.6666666666666667,0.0,1.0,-0.6710719331057998,0,-1.1677821782207451,0,0.3333333333333333,0.0,-1.3068053630814276,0.0,0.3333333333333333,-0.9664893043105794,-1.1633644345152474,-0.6721455968365369,-1.1466139124039854,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.7003676928221715,-0.8172820987403634,0.28888888888888886,0,0.8073998712940762,0.5
51,-0.11060307152624642,0.5,-1.0285983785300645,0.5,0.6666666666666667,0.0,0.5,0.0,-0.27248709162827295,1,1.5893768602914238,1,0.6666666666666667,0.3333333333333333,0.7387099686717852,0.3333333333333333,0.6666666666666667,-0.001899948730687651,0.7722246203178135,1.44117457288226,0.7997985932200637,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,-0.7003676928221715,4.814393126888931,0.2,0,-0.7757371312433281,5.666666666666667
52,0.2215080622650301,0.5,-0.41831886591783635,0.0,1.0,0.3333333333333333,0.5,0.0,0.5246825913267809,0,-0.06491856281587766,0,0.0,0.3333333333333333,-0.28404769720482126,0.8333333333333333,0.6666666666666667,-0.001899948730687651,0.7722246203178135,-0.3702427154481373,0.7997985932200637,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,-0.7003676928221715,0.4281845376968845,0.06666666666666667,0,0.8073998712940762,1.8
53,-0.5534179165812818,1.0,1.7786873794861846,0.75,0.0,0.6666666666666667,0.25,1.0,-0.6710719331057998,0,-0.06491856281587766,0,1.0,0.6666666666666666,-0.15620298897024543,0.3333333333333333,0.6666666666666667,0.48039472905925823,1.048737342436822,0.5354659287170613,0.7997985932200637,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.7003676928221715,-0.3840763121534945,0.28888888888888886,0,2.3905368738314805,5.0
54,-1.106936472900076,0.5,-0.17420706087294516,0.5,0.3333333333333333,1.0,0.0,0.6666666666666667,1.7204371157593616,0,0.4865132448865561,0,0.0,0.0,-0.7954265301431245,0.0,0.6666666666666667,-0.6449595191172822,-0.61033899027723,-0.6721455968365369,-0.5904960536542571,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,-0.7003676928221715,-0.6277545671086082,0.13333333333333336,0,0.8073998712940762,0.625
55,0.2215080622650301,0.0,-0.05215115835049954,0.5,1.0,0.6666666666666667,1.0,1.0,-0.27248709162827295,0,-0.6163503705183114,0,0.6666666666666667,0.0,1.2500888016100884,0.5,0.3333333333333333,-0.16266484132733627,-1.1633644345152474,-0.3702427154481373,-0.3124371242793929,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1.4278214290131561,-0.6006792054469291,0.28888888888888886,0,-0.7757371312433281,7.0
